Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,MMM,MO,MSFT,MMM,MO,MSFT,MMM,MO,MSFT,MMM,MO,MSFT,MMM,MO,MSFT
Date,,,,,,,,,,,,,,,
1962-01-02,0.5624138712882996,0.0025086773093789816,,0.5751000185688919,0.002543198107189974,,0.5581853098706517,0.0025086773093789816,,0.5581853098706517,0.0025086773093789816,,254509,345600,
1962-01-03,0.5666422843933105,0.0024626515805721283,,0.5666422843933105,0.0024684050189341528,,0.5528991680877435,0.0024511447038480794,,0.5624135708917551,0.0024684050189341528,,505190,1209600,
1962-01-04,0.5666422843933105,0.0024799113161861897,,0.5761568415397893,0.002485664752745526,,0.5666422843933105,0.0024453903017443985,,0.5666422843933105,0.002462650808965294,,254509,2592000,
1962-01-05,0.5518423318862915,0.0025086773093789816,,0.5645282862201186,0.002589239402208646,,0.5497278775451959,0.00243963551621422,,0.5645282862201186,0.0024799099449460253,,376979,2937600,
1962-01-08,0.5486705899238586,0.002491417806595564,,0.5528993044684887,0.002508678311165055,,0.5454990057833532,0.002474157499568928,,0.5518421740643641,0.002508678311165055,,399942,1382400,
1962-01-09,0.5486705899238586,0.002445389749482274,,0.5528993044684887,0.0025086781299707072,,0.5465562905299831,0.002445389749482274,,0.5486705899238586,0.002491417626647891,,376979,460800,
1962-01-10,0.5423276424407959,0.0024338820949196815,,0.5476135266228956,0.0024741565238514374,,0.5412705119071333,0.002399361099394526,,0.5476135266228956,0.0024453889617328814,,304262,4089600,
1962-01-11,0.540213942527771,0.0024281300138682127,,0.5454997951251896,0.0024281300138682127,,0.5275279348796484,0.002405116069881342,,0.5423283607381028,0.0024281300138682127,,269818,691200,
1962-01-12,0.5296416878700256,0.0024338820949196815,,0.5476135242339879,0.0024396355283262815,,0.5296416878700256,0.0024338820949196815,,0.5402132246743216,0.0024338820949196815,,692723,460800,
1962-01-15,0.5349277257919312,0.002416621893644333,,0.5359850113487411,0.0024396358276370126,,0.5296420311353431,0.002416621893644333,,0.5296420311353431,0.0024338823935245433,,252595,633600,
1962-01-16,0.544441819190979,0.0023130469489842653,,0.544441819190979,0.0023936090901470826,,0.5328129615038564,0.002278526130462552,,0.534927260679529,0.0023936090901470826,,239200,2592000,
1962-01-17,0.540213942527771,0.0023015402257442474,,0.5454997951251896,0.00233030760931628,,0.5370425081406841,0.0022785262793780393,,0.544442663191388,0.002313047100155897,,135866,1382400,
1962-01-18,0.544441819190979,0.0023015402257442474,,0.5454989494860042,0.0023188007349046304,,0.5380988059070939,0.0023015402257442474,,0.5402131050827667,0.0023015402257442474,,306176,1094400,
1962-01-19,0.5380989909172058,0.0023475666530430317,,0.5433848757234676,0.0023475666530430317,,0.5338702753550693,0.002307292222657156,,0.5433848757234676,0.002307292222657156,,170310,748800,
1962-01-22,0.5412703156471252,0.0023475666530430317,,0.5433846145334549,0.002387854318795505,,0.5349271874744339,0.0023418132194287025,,0.538098732267971,0.0023475666530430317,,246854,1497600,
1962-01-23,0.5391558408737183,0.00230729253962636,,0.5465560983714403,0.002353320409949741,,0.5391558408737183,0.0023015391052216404,,0.5412702552810856,0.0023475669755450216,,164570,576000,
1962-01-24,0.5433847308158875,0.0023015402257442474,,0.5433847308158875,0.0023015402257442474,,0.5370417170426646,0.0022900331537896892,,0.5391560163814468,0.0023015402257442474,,139693,518400,
1962-01-25,0.540213942527771,0.002344690728932619,,0.5454997951251896,0.0023475675456049627,,0.5380996400744857,0.002290032594958115,,0.5433855312575865,0.0023015396641046285,,415251,633600,
1962-01-26,0.5423276424407959,0.0023245536722242832,,0.5433848115600897,0.0023475676136414333,,0.5380989273779899,0.0023245536722242832,,0.5402132270309463,0.002344690796885715,,118643,230400,
1962-01-29,0.5338701605796814,0.0022929080296307802,,0.5444418893337803,0.002313045141571404,,0.5338701605796814,0.0022929080296307802,,0.5423275898857133,0.002313045141571404,,216237,403200,
1962-01-30,0.5380989909172058,0.0023360601626336575,,0.5412705758208528,0.0023360601626336575,,0.5338702753550693,0.002292909103602552,,0.5338702753550693,0.002292909103602552,,170310,518400,
1962-01-31,0.5581855177879333,0.0023360601626336575,,0.5666427981160121,0.0023360601626336575,,0.5412708027891685,0.0023072927899462537,,0.5412708027891685,0.0023360601626336575,,327226,1152000,
1962-02-01,0.5751003623008728,0.0023561972193419933,,0.5782717563203925,0.0023561972193419933,,0.556071187884885,0.0023360599026675056,,0.5581856434928671,0.0023360599026675056,,319571,979200,
