Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AXP,BA,BAC,BKNG,AXP,BA,BAC,BKNG,AXP,BA,BAC,BKNG,AXP,BA,BAC,BKNG,AXP,BA,BAC,BKNG
Date,,,,,,,,,,,,,,,,,,,,
1962-01-02,,0.19093087315559387,,,,0.19427232839371608,,,,0.19093087315559387,,,,0.19427232839371608,,,,352350,,
1962-01-03,,0.19474948942661285,,,,0.19761353445260785,,,,0.1937948907141752,,,,0.1937948907141752,,,,710775,,
1962-01-04,,0.19284039735794067,,,,0.19809083141635403,,,,0.19284039735794067,,,,0.19474959582588536,,,,911250,,
1962-01-05,,0.18902172148227692,,,,0.193794965782099,,,,0.18377106702411564,,,,0.19284036669989024,,,,880875,,
1962-01-08,,0.18949884176254272,,,,0.1923628730333332,,,,0.1866350317261418,,,,0.18902165301152887,,,,473850,,
1962-01-09,,0.18997631967067719,,,,0.19427238885357173,,,,0.18806712151524216,,,,0.18949890951458412,,,,577125,,
1962-01-10,,0.18997631967067719,,,,0.19331755471423134,,,,0.18949890951458412,,,,0.18997631967067719,,,,352350,,
1962-01-11,,0.19188553094863892,,,,0.19618158628860352,,,,0.19045374295455464,,,,0.19045374295455464,,,,692550,,
1962-01-12,,0.19713635742664337,,,,0.19856838173224384,,,,0.193795133306238,,,,0.193795133306238,,,,972000,,
1962-01-15,,0.1933175027370453,,,,0.1961815342617699,,,,0.19236289008883975,,,,0.1961815342617699,,,,625725,,
1962-01-16,,0.19188553094863892,,,,0.19427238814017933,,,,0.19188553094863892,,,,0.1933175540043452,,,,376650,,
1962-01-17,,0.19236288964748383,,,,0.19618153381165251,,,,0.19188547962084715,,,,0.19188547962084715,,,,674325,,
1962-01-18,,0.1933175027370453,,,,0.19522693544071493,,,,0.19236289008883975,,,,0.19236289008883975,,,,710775,,
1962-01-19,,0.20238690078258514,,,,0.20238690078258514,,,,0.1937950093342667,,,,0.1937950093342667,,,,1293975,,
1962-01-22,,0.20190945267677307,,,,0.20381889993199515,,,,0.19952283027434894,,,,0.20238687671277975,,,,1148175,,
1962-01-23,,0.20238690078258514,,,,0.20238690078258514,,,,0.19952285400353423,,,,0.20000027809632082,,,,923400,,
1962-01-24,,0.2033415287733078,,,,0.2033415287733078,,,,0.19952288215866013,,,,0.20238692934186323,,,,1020600,,
1962-01-25,,0.2081146240234375,,,,0.20906945782473735,,,,0.20334138143594754,,,,0.20334138143594754,,,,2897775,,
1962-01-26,,0.2071601301431656,,,,0.20954675264496164,,,,0.20572810686432497,,,,0.208114729366121,,,,1919700,,
1962-01-29,,0.2081146240234375,,,,0.20859204783766214,,,,0.20525082780415696,,,,0.20716002528367733,,,,941625,,
1962-01-30,,0.21002405881881714,,,,0.21145606746674545,,,,0.20716001386866328,,,,0.20811461255582278,,,,1749600,,
1962-01-31,,0.2143198847770691,,,,0.21479730858151924,,,,0.21050124100751968,,,,0.21050124100751968,,,,3383775,,
1962-02-01,,0.2095467448234558,,,,0.21622942308518087,,,,0.20811472159806665,,,,0.21431998964888258,,,,1968300,,
1962-02-02,,0.21145622432231903,,,,0.21145622432231903,,,,0.20525096874693718,,,,0.20954679047007924,,,,1105650,,
1962-02-05,,0.20952920615673065,,,,0.2129008675995815,,,,0.2090474325979174,,,,0.2129008675995815,,,,893025,,
1962-02-06,,0.20952920615673065,,,,0.21001072855926325,,,,0.20423070163490742,,,,0.20952920615673065,,,,801900,,
1962-02-07,,0.20952920615673065,,,,0.21338262720526804,,,,0.20808413663657152,,,,0.20952920615673065,,,,844425,,
1962-02-08,,0.21001087129116058,,,,0.21338277222884589,,,,0.21001087129116058,,,,0.21001087129116058,,,,656100,,
1962-02-09,,0.21386423707008362,,,,0.21386423707008362,,,,0.21049257446832897,,,,0.21049257446832897,,,,680400,,
1962-02-12,,0.21049277484416962,,,,0.21193784623664325,,,,0.20952947763472257,,,,0.21193784623664325,,,,510300,,
1962-02-13,,0.21193765103816986,,,,0.21482754000487017,,,,0.21145587729886578,,,,0.21145587729886578,,,,656100,,
1962-02-14,,0.21338272094726562,,,,0.21434603128493385,,,,0.21145589097493675,,,,0.21193766474539993,,,,540675,,
1962-02-15,,0.21482759714126587,,,,0.21675444145457862,,,,0.21386430056283026,,,,0.21386430056283026,,,,917325,,
1962-02-16,,0.21241909265518188,,,,0.21579099127919216,,,,0.21241909265518188,,,,0.21482745812097737,,,,510300,,
1962-02-19,,0.21145594120025635,,,,0.21434608219672388,,,,0.21049264458691738,,,,0.21241923781359529,,,,619650,,
1962-02-20,,0.21049277484416962,,,,0.21434621483856395,,,,0.21049277484416962,,,,0.2114560720536167,,,,479925,,
1962-02-21,,0.20808418095111847,,,,0.21145584311201374,,,,0.20663911112321076,,,,0.21049254694551997,,,,400950,,
1962-02-23,,0.2013406604528427,,,,0.20567587112037655,,,,0.19748723753141367,,,,0.20567587112037655,,,,1160325,,
1962-02-26,,0.2023041546344757,,,,0.20471252065076576,,,,0.19893224128660045,,,,0.20134060730289052,,,,680400,,
1962-02-27,,0.20471245050430298,,,,0.20808411154051346,,,,0.20085901596738373,,,,0.20230408531325975,,,,668250,,
1962-02-28,,0.20663921535015106,,,,0.20663921535015106,,,,0.20471262204540738,,,,0.20471262204540738,,,,303750,,
1962-03-01,,0.20423074066638947,,,,0.20808417640450153,,,,0.19989554523051956,,,,0.20663910660816842,,,,722925,,
1962-03-02,,0.2023041546344757,,,,0.20615733933547067,,,,0.20085908479343437,,,,0.20423074698497318,,,,583200,,
1962-03-05,,0.2018224447965622,,,,0.2018224447965622,,,,0.19893230420045066,,,,0.2018224447965622,,,,419175,,
1962-03-06,,0.1950787752866745,,,,0.20134056179174817,,,,0.19459723893293532,,,,0.20134056179174817,,,,868725,,
1962-03-07,,0.19459737837314606,,,,0.19748728226956924,,,,0.19459737837314606,,,,0.19507891507193398,,,,625725,,
1962-03-08,,0.19845068454742432,,,,0.20037727656561402,,,,0.19459724935475178,,,,0.19459724935475178,,,,595350,,
1962-03-09,,0.19748716056346893,,,,0.20085905953417743,,,,0.19700562416143913,,,,0.1984506938207541,,,,279450,,
1962-03-12,,0.19893233478069305,,,,0.1998956453618077,,,,0.19796903815271477,,,,0.19796903815271477,,,,218700,,
1962-03-13,,0.19845068454742432,,,,0.1989322069738252,,,,0.1965238413729415,,,,0.1989322069738252,,,,291600,,
1962-03-14,,0.19845068454742432,,,,0.20182234615740285,,,,0.19748715133516376,,,,0.19845068454742432,,,,583200,,
1962-03-15,,0.19556058943271637,,,,0.2003773217199169,,,,0.19556058943271637,,,,0.1984507292675766,,,,370575,,
1962-03-16,,0.1950787752866745,,,,0.19845067391923393,,,,0.19459723893293532,,,,0.19556053489044006,,,,328050,,
1962-03-19,,0.19170716404914856,,,,0.19556060032480274,,,,0.19122540428418672,,,,0.1950788405598409,,,,650025,,
1962-03-20,,0.19122549891471863,,,,0.19363386638427033,,,,0.19122549891471863,,,,0.19170725891808593,,,,589275,,
1962-03-21,,0.19122549891471863,,,,0.19218903287459146,,,,0.19122549891471863,,,,0.19122549891471863,,,,528525,,
1962-03-22,,0.19411565363407135,,,,0.19507896447894474,,,,0.1912255257554886,,,,0.1912255257554886,,,,340200,,
1962-03-23,,0.19411565363407135,,,,0.1955607245499328,,,,0.1936338935630833,,,,0.19411565363407135,,,,407025,,
