Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GD,GILD,GM,GD,GILD,GM,GD,GILD,GM,GD,GILD,GM,GD,GILD,GM
Date,,,,,,,,,,,,,,,
1962-01-02,0.17038705945014954,,,0.17181289804550326,,,0.16610955726189294,,,0.16610955726189294,,,2648000,,
1962-01-03,0.17609034478664398,,,0.17822908840842497,,,0.17181284394528173,,,0.17181284394528173,,,2092000,,
1962-01-04,0.17680348455905914,,,0.18393265754285698,,,0.17609057813893403,,,0.17609057813893403,,,2884000,,
1962-01-05,0.177516371011734,,,0.18108095682963155,,,0.17680345112859136,,,0.17680345112859136,,,1532000,,
1962-01-08,0.18036793172359467,,,0.18108085119083495,,,0.174664603181288,,,0.1775162674524413,,,1676000,,
1962-01-09,0.1810808926820755,,,0.1839325576066336,,,0.17822922775751743,,,0.18036797305148325,,,1604000,,
1962-01-10,0.18321964144706726,,,0.1846454670316336,,,0.17965505708893606,,,0.18108088267350242,,,2020000,,
1962-01-11,0.19248764216899872,,,0.19248764216899872,,,0.181793884270721,,,0.18321972409628456,,,2324000,,
1962-01-12,0.1939133107662201,,,0.1967649743014695,,,0.19320039148295667,,,0.19320039148295667,,,2660000,,
1962-01-15,0.18963584303855896,,,0.19462625173037482,,,0.18963584303855896,,,0.1939133459156917,,,1468000,,
1962-01-16,0.1853584200143814,,,0.18821008529504013,,,0.18036799557486916,,,0.18821008529504013,,,1724000,,
1962-01-17,0.18036793172359467,,,0.18464543492922858,,,0.17537752264852827,,,0.18464543492922858,,,1200000,,
1962-01-18,0.1853584200143814,,,0.1867842594536171,,,0.17965508945306397,,,0.18036799557486916,,,1016000,,
1962-01-19,0.18963584303855896,,,0.18963584303855896,,,0.1817937566967834,,,0.18535834016142624,,,1140000,,
1962-01-22,0.18749719858169556,,,0.1917747040545853,,,0.1853584526441582,,,0.18963595811704795,,,696000,,
1962-01-23,0.18678416311740875,,,0.18892290757536612,,,0.18464540506164576,,,0.1874970688715241,,,324000,,
1962-01-24,0.1853584200143814,,,0.1867842594536171,,,0.18179383501410484,,,0.1867842594536171,,,512000,,
1962-01-25,0.19106169044971466,,,0.19248752944024725,,,0.18607128117846736,,,0.18607128117846736,,,780000,,
1962-01-26,0.1932004988193512,,,0.1946263245802197,,,0.18821007466178172,,,0.1910617397813306,,,1492000,,
1962-01-29,0.19248764216899872,,,0.19462638830952772,,,0.19177472225621692,,,0.1932005620817805,,,560000,,
1962-01-30,0.19177468121051788,,,0.19391344049110273,,,0.19106176145032291,,,0.19248760097071282,,,572000,,
1962-01-31,0.20318137109279633,,,0.20460721071502944,,,0.19248761471949125,,,0.19248761471949125,,,3516000,,
1962-02-01,0.20745877921581268,,,0.2095975240498467,,,0.20460711490449798,,,0.20460711490449798,,,2516000,,
1962-02-02,0.20603297650814056,,,0.20888464132114185,,,0.20175547248973344,,,0.2074588157135464,,,1716000,,
1962-02-05,0.20603297650814056,,,0.2074588157135464,,,0.20318131169513928,,,0.20603297650814056,,,912000,,
1962-02-06,0.20531998574733734,,,0.20603290510296257,,,0.2024683219226421,,,0.20603290510296257,,,444000,,
1962-02-07,0.19961684942245483,,,0.2046072760971437,,,0.19676518286455494,,,0.2046072760971437,,,1020000,,
1962-02-08,0.19248764216899872,,,0.19961681410118384,,,0.19248764216899872,,,0.19961681410118384,,,812000,,
1962-02-09,0.19533918797969818,,,0.19533918797969818,,,0.18892293990986803,,,0.19248752368175234,,,688000,,
1962-02-12,0.1932004988193512,,,0.19391341849869137,,,0.1896359140204621,,,0.19391341849869137,,,384000,,
1962-02-13,0.19676518440246582,,,0.19819101089365063,,,0.19248767773327374,,,0.19320059777777557,,,476000,,
1962-02-14,0.1932004988193512,,,0.19676508361824027,,,0.192487579140011,,,0.19676508361824027,,,292000,,
1962-02-15,0.19177468121051788,,,0.19462634665348427,,,0.19177468121051788,,,0.1932005207309078,,,376000,,
1962-02-16,0.19106169044971466,,,0.19248752944024725,,,0.18892294556172415,,,0.19177460994498097,,,688000,,
1962-02-19,0.19034884870052338,,,0.19106175483823332,,,0.1889230092294776,,,0.19106175483823332,,,416000,,
1962-02-20,0.19961684942245483,,,0.20389435605821404,,,0.19676518286455494,,,0.19676518286455494,,,1884000,,
1962-02-21,0.19462622702121735,,,0.200329567999251,,,0.19106164400912323,,,0.19961664867727116,,,1224000,,
1962-02-23,0.19177468121051788,,,0.19462634665348427,,,0.1903488552879414,,,0.19462634665348427,,,436000,,
1962-02-26,0.18393254280090332,,,0.19034880536194285,,,0.1796550525572901,,,0.19034880536194285,,,1548000,,
1962-02-27,0.18036793172359467,,,0.1839325154619883,,,0.18036793172359467,,,0.1839325154619883,,,704000,,
1962-02-28,0.17822913825511932,,,0.17965497680028195,,,0.17751621898253803,,,0.17965497680028195,,,660000,,
1962-03-01,0.18179383873939514,,,0.18393258434426285,,,0.17894217340030055,,,0.17894217340030055,,,544000,,
1962-03-02,0.18678416311740875,,,0.19034874627920811,,,0.1825066606036884,,,0.1825066606036884,,,616000,,
1962-03-05,0.18393254280090332,,,0.1846454623741088,,,0.1825067172523022,,,0.1846454623741088,,,256000,,
1962-03-06,0.1810808926820755,,,0.18535839686781813,,,0.17751630812692515,,,0.1839325576066336,,,528000,,
1962-03-07,0.18036793172359467,,,0.18179377065807525,,,0.17822918691968162,,,0.18108085119083495,,,240000,,
1962-03-08,0.17965508997440338,,,0.18179383554165066,,,0.17822925053103006,,,0.18036799609827733,,,336000,,
1962-03-09,0.17822913825511932,,,0.1803678824750591,,,0.17822913825511932,,,0.17965497680028195,,,348000,,
1962-03-12,0.17537762224674225,,,0.17751636826526454,,,0.17537762224674225,,,0.17751636826526454,,,528000,,
1962-03-13,0.1746647208929062,,,0.1753776408406039,,,0.17252597464763006,,,0.1753776408406039,,,520000,,
1962-03-14,0.17609034478664398,,,0.17894200748161873,,,0.1739515875670627,,,0.17466450664025646,,,396000,,
1962-03-15,0.177516371011734,,,0.17965513066116198,,,0.17680345112859136,,,0.17680345112859136,,,192000,,
1962-03-16,0.17609034478664398,,,0.17680325026203741,,,0.1739515875670627,,,0.17680325026203741,,,252000,,
1962-03-19,0.17323891818523407,,,0.17466475838670245,,,0.17323891818523407,,,0.17466475838670245,,,276000,,
1962-03-20,0.1718129813671112,,,0.173238807056122,,,0.1711000617237002,,,0.173238807056122,,,788000,,
1962-03-21,0.18321964144706726,,,0.18607130621401016,,,0.17252588837267369,,,0.17252588837267369,,,1216000,,
1962-03-22,0.17965508997440338,,,0.18393258110889793,,,0.1775163308093434,,,0.18321967498502398,,,508000,,
1962-03-23,0.177516371011734,,,0.17965513066116198,,,0.177516371011734,,,0.17965513066116198,,,300000,,
1962-03-26,0.177516371011734,,,0.18108095682963155,,,0.177516371011734,,,0.177516371011734,,,324000,,
1962-03-27,0.1746647208929062,,,0.17894222698127546,,,0.17181305469993235,,,0.17751638708588002,,,1068000,,
1962-03-28,0.17894220352172852,,,0.18036802963237933,,,0.1753776178483786,,,0.1753776178483786,,,532000,,
1962-03-29,0.17965508997440338,,,0.18036799609827733,,,0.17822925053103006,,,0.17894217025271672,,,260000,,
1962-03-30,0.17609034478664398,,,0.17822908840842497,,,0.17537742571345022,,,0.17822908840842497,,,384000,,
1962-04-02,0.17395158112049103,,,0.1753774192140376,,,0.17252575662474426,,,0.1753774192140376,,,384000,,
1962-04-03,0.1746647208929062,,,0.17609056078830163,,,0.17252597464763006,,,0.17395180094520848,,,368000,,
1962-04-04,0.17323891818523407,,,0.17466475838670245,,,0.1725260116823198,,,0.17466475838670245,,,432000,,
1962-04-05,0.17110013961791992,,,0.17395180589198844,,,0.16682263340790845,,,0.17323888592401698,,,928000,,
1962-04-06,0.17965508997440338,,,0.18036799609827733,,,0.17110008050978887,,,0.17110008050978887,,,744000,,
1962-04-09,0.17609034478664398,,,0.1796549265548125,,,0.17466450664025646,,,0.1796549265548125,,,288000,,
1962-04-10,0.1746647208929062,,,0.17609056078830163,,,0.1746647208929062,,,0.17609056078830163,,,240000,,
1962-04-11,0.17537762224674225,,,0.1796551278816024,,,0.17537762224674225,,,0.17537762224674225,,,396000,,
1962-04-12,0.1825067549943924,,,0.18535842027912408,,,0.17395174554238468,,,0.17537758498365685,,,1172000,,
1962-04-13,0.18393254280090332,,,0.18678422109372528,,,0.1825067172523022,,,0.1825067172523022,,,1052000,,
1962-04-16,0.17822913825511932,,,0.1860712230579054,,,0.17680329970995673,,,0.1839324652401615,,,2048000,,
1962-04-17,0.17680348455905914,,,0.17680348455905914,,,0.1725259916470351,,,0.17680348455905914,,,660000,,
