Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,USB,VZ,WFC,WMT,USB,VZ,WFC,WMT,USB,VZ,WFC,WMT,USB,VZ,WFC,WMT,USB,VZ,WFC,WMT
Date,,,,,,,,,,,,,,,,,,,,
1972-08-04,,,0.17408069968223572,,,,0.17491357060953294,,,,0.17324767624240828,,,,0.17324767624240828,,,,681600,
1972-08-07,,,0.17616303265094757,,,,0.17657946812201403,,,,0.1757464446673482,,,,0.1757464446673482,,,,206400,
1972-08-08,,,0.17574644088745117,,,,0.17616302886209068,,,,0.17574644088745117,,,,0.17616302886209068,,,,547200,
1972-08-09,,,0.17491358518600464,,,,0.1765794796919571,,,,0.17491358518600464,,,,0.17574645618270943,,,,244800,
1972-08-10,,,0.17657944560050964,,,,0.17657944560050964,,,,0.17574642225209028,,,,0.17574642225209028,,,,153600,
1972-08-11,,,0.17657944560050964,,,,0.17657944560050964,,,,0.17616301018255667,,,,0.17657944560050964,,,,86400,
1972-08-14,,,0.17741236090660095,,,,0.17824523195127434,,,,0.17657948986192756,,,,0.17657948986192756,,,,124800,
1972-08-15,,,0.17866180837154388,,,,0.17991111485733785,,,,0.1782452203637375,,,,0.1782452203637375,,,,120000,
1972-08-16,,,0.1807439923286438,,,,0.18157701586158387,,,,0.179911121308251,,,,0.179911121308251,,,,81600,
1972-08-17,,,0.1811605989933014,,,,0.18157703454635016,,,,0.1811605989933014,,,,0.1811605989933014,,,,67200,
1972-08-18,,,0.184492290019989,,,,0.18574159704540905,,,,0.18324283048196136,,,,0.18324283048196136,,,,321600,
1972-08-21,,,0.185325026512146,,,,0.185325026512146,,,,0.184492155767933,,,,0.184492155767933,,,,19200,
1972-08-22,,,0.188240185379982,,,,0.188240185379982,,,,0.18574142118240497,,,,0.18574142118240497,,,,350400,
1972-08-23,,,0.1890733540058136,,,,0.1890733540058136,,,,0.18740745908750886,,,,0.1882403302903709,,,,177600,
1972-08-24,,,0.18990617990493774,,,,0.18990617990493774,,,,0.18907330890076415,,,,0.18907330890076415,,,,72000,
1972-08-25,,,0.18865689635276794,0.011578795500099659,,,0.18948976745827784,0.011622988958412822,,,0.18824030828745017,0.011403636896940959,,,0.18948976745827784,0.011403636896940959,,,244800,7526400.0
1972-08-28,,,0.18782386183738708,0.011535147204995155,,,0.1890733209357227,0.011666651509923192,,,0.18782386183738708,0.011535147204995155,,,0.18865688540712883,0.011578802614725192,,,81600,2918400.0
1972-08-29,,,0.1874074637889862,0.011403638869524002,,,0.18740746378898618,0.011491487725938975,,,0.18740746378898618,0.011403638869524004,,,0.18740746378898618,0.011491487725938975,,,52800,5836800.0
1972-08-30,,,0.18657442927360535,0.011403638869524002,,,0.18782373501583605,0.011403638869524004,,,0.18657442927360535,0.011315790013109032,,,0.1874072997684258,0.011403638869524004,,,91200,1228800.0
1972-08-31,,,0.1869909018278122,0.011227947659790516,,,0.18740733715830596,0.011315796567086553,,,0.1869909018278122,0.011227947659790516,,,0.1869909018278122,0.011315796567086553,,,33600,2611200.0
1972-09-01,,,0.18782386183738708,0.01131579652428627,,,0.18782386183738708,0.011315796524286268,,,0.18699099078019935,0.011272141108709386,,,0.18699099078019935,0.011272141108709386,,,48000,768000.0
1972-09-05,,,0.1869909018278122,0.011227947659790516,,,0.18824020781929351,0.011315796567086553,,,0.1869909018278122,0.011227947659790516,,,0.18782377248879975,0.011315796567086553,,,172800,1689600.0
1972-09-06,,,0.18615812063217163,0.01131579652428627,,,0.1865745561627993,0.011315796524286268,,,0.18574153258898926,0.011315796524286268,,,0.1865745561627993,0.011315796524286268,,,100800,768000.0
1972-09-07,,,0.18407583236694336,0.011272137053310871,,,0.18532513924320124,0.011315792453181766,,,0.18407583236694336,0.011272137053310871,,,0.18532513924320124,0.011315792453181766,,,33600,3532800.0
1972-09-08,,,0.18282634019851685,0.01118428073823452,,,0.18324277574927192,0.011227936109066116,,,0.1807440099321793,0.011184280738234518,,,0.18324277574927192,0.011227936109066116,,,211200,1996800.0
1972-09-11,,,0.18324270844459534,0.011272137053310871,,,0.18324270844459534,0.011272137053310871,,,0.1824098376489969,0.011272137053310871,,,0.18282627304679613,0.011272137053310871,,,33600,2764800.0
1972-09-12,,,0.18490873277187347,0.011272137053310871,,,0.18532516846295113,0.011272137053310871,,,0.18365942569864052,0.011272137053310871,,,0.18365942569864052,0.011272137053310871,,,139200,1843200.0
1972-09-13,,,0.18490873277187347,0.011272137053310871,,,0.18574160415402877,0.011272137053310871,,,0.18490873277187347,0.011272137053310871,,,0.18490873277187347,0.011272137053310871,,,134400,460800.0
1972-09-14,,,0.18490873277187347,0.01135944202542305,,,0.18574160415402877,0.01135944202542305,,,0.18490873277187347,0.011227938809908867,,,0.18490873277187347,0.011272132266629537,,,230400,3840000.0
1972-09-15,,,0.18574154376983643,0.011272137053310871,,,0.18574154376983643,0.011315792453181766,,,0.1849086726584458,0.011272137053310871,,,0.1849086726584458,0.011315792453181766,,,0,1536000.0
1972-09-18,,,0.18490873277187347,0.01131579652428627,,,0.18490873277187347,0.011359450935990372,,,0.18365942569864052,0.011315796524286268,,,0.18490873277187347,0.011315796524286268,,,91200,3225600.0
1972-09-19,,,0.18490873277187347,0.011227947659790516,,,0.18490873277187347,0.01127214115134455,,,0.18490873277187347,0.011184292244048514,,,0.18490873277187347,0.01127214115134455,,,52800,9369600.0
1972-09-20,,,0.18324270844459534,0.011140634305775166,,,0.18490860254829825,0.011140634305775166,,,0.18324270844459534,0.011140634305775166,,,0.18490860254829825,0.011140634305775166,,,187200,153600.0
1972-09-21,,,0.18490873277187347,0.010789776220917702,,,0.18490873277187347,0.011052783739737384,,,0.18365942569864052,0.010789776220917702,,,0.18365942569864052,0.011052783739737384,,,72000,4300800.0
1972-09-22,,,0.18490873277187347,0.010394728742539883,,,0.18574160415402877,0.010745585241570791,,,0.18490873277187347,0.010394728742539883,,,0.18490873277187347,0.010745585241570791,,,67200,2611200.0
1972-09-25,,,0.18407583236694336,0.010087521746754646,,,0.18532513924320124,0.010351068276427497,,,0.18407583236694336,0.010087521746754646,,,0.18490870361778194,0.010351068276427497,,,144000,2918400.0
1972-09-26,,,0.18324270844459534,0.010043872520327568,,,0.1840757317526998,0.010087527930993209,,,0.1819934022511977,0.010000218113534593,,,0.1840757317526998,0.010087527930993209,,,134400,2150400.0
1972-09-27,,,0.1807439923286438,0.009824522770941257,,,0.18240988688197668,0.009956026107629738,,,0.179911121308251,0.009824522770941256,,,0.18240988688197668,0.009956026107629738,,,192000,1996800.0
1972-09-28,,,0.17824514210224152,0.010087521746754646,,,0.17991103586440352,0.01017537058997893,,,0.17824514210224152,0.010000211982822003,,,0.17991103586440352,0.010000211982822003,,,129600,4300800.0
1972-09-29,,,0.17907820641994476,0.010219569317996502,,,0.17949464182812902,0.010219569317996502,,,0.1774123122746978,0.01017537583589063,,,0.17824518309106635,0.01017537583589063,,,148800,768000.0
1972-10-02,,,0.18157705664634705,0.010701931081712246,,,0.18157705664634705,0.010701931081712246,,,0.1799111617188307,0.01030688008454069,,,0.1799111617188307,0.01030688008454069,,,72000,4915200.0
1972-10-03,,,0.18240979313850403,0.010877082124352455,,,0.18324266373087061,0.010877082124352453,,,0.18074389944130206,0.010789772368870881,,,0.18157692254613747,0.010789772368870881,,,124800,1536000.0
1972-10-04,,,0.18490873277187347,0.011096440255641937,,,0.18490873277187347,0.011184289138545274,,,0.1832428374949494,0.010921281569370393,,,0.1832428374949494,0.010921281569370393,,,67200,4608000.0
1972-10-05,,,0.18615812063217163,0.010789776220917702,,,0.18699099169342698,0.01103068650239036,,,0.18574153258898926,0.010789776220917702,,,0.18574153258898926,0.01103068650239036,,,432000,4147200.0
1972-10-06,,,0.18657442927360535,0.010351068340241909,,,0.18699086452101557,0.01074557901630986,,,0.18615799402619512,0.010351068340241909,,,0.18615799402619512,0.01074557901630986,,,787200,29337600.0
1972-10-09,,,0.188240185379982,0.010526233352720737,,,0.188240185379982,0.010526233352720737,,,0.1874073148182774,0.010438384455506914,,,0.1874073148182774,0.010438384455506914,,,57600,3840000.0
1972-10-10,,,0.1874074637889862,0.010526233352720737,,,0.1878238994008643,0.010526233352720737,,,0.18657459256522996,0.010526233352720737,,,0.1878238994008643,0.010526233352720737,,,115200,0.0
1972-10-11,,,0.18782386183738708,0.010570431128144264,,,0.18782386183738708,0.010570431128144262,,,0.18657455525160546,0.010438388690872309,,,0.18740742630879323,0.010526237623730745,,,163200,1382400.0
1972-10-12,,,0.18657442927360535,0.010482572950422764,,,0.18782373501583605,0.01052622834036682,,,0.18657442927360535,0.010482572950422764,,,0.18782373501583605,0.01052622834036682,,,33600,1075200.0
1972-10-13,,,0.18240979313850403,0.010482572950422764,,,0.18574142802043916,0.010482572950422764,,,0.18240979313850403,0.010482572950422764,,,0.18574142802043916,0.010482572950422764,,,86400,153600.0
1972-10-16,,,0.17741236090660095,0.010219569317996502,,,0.18116058563273454,0.010438383421865316,,,0.17741236090660095,0.010219569317996502,,,0.18116058563273454,0.010438383421865316,,,67200,1996800.0
1972-10-17,,,0.17657944560050964,0.010394728742539883,,,0.17699588101846261,0.01043838415200234,,,0.17532998683413734,0.010131721138168518,,,0.17699588101846261,0.010219570032828064,,,96000,7372800.0
1972-10-18,,,0.1799110770225525,0.011140634305775166,,,0.1799110770225525,0.011227944105749753,,,0.1782451828792849,0.010482575826944474,,,0.1782451828792849,0.010482575826944474,,,139200,23347200.0
1972-10-19,,,0.1799110770225525,0.01118428073823452,,,0.18074394783793146,0.011227936109066116,,,0.1799110770225525,0.011140626371274671,,,0.1799110770225525,0.011140626371274671,,,57600,31795200.0
1972-10-20,,,0.1811605989933014,0.011096440255641937,,,0.1819934700993989,0.011096440255641937,,,0.1799111398215922,0.011096440255641937,,,0.1799111398215922,0.011096440255641937,,,96000,153600.0
1972-10-23,,,0.188240185379982,0.01105278916656971,,,0.188240185379982,0.0110964435793935,,,0.18240978642312333,0.01105278916656971,,,0.18240978642312333,0.0110964435793935,,,192000,1382400.0
1972-10-24,,,0.188240185379982,0.011096440255641937,,,0.18948964373500213,0.011096440255641937,,,0.1874073148182774,0.011096440255641937,,,0.188240185379982,0.011096440255641937,,,124800,307200.0
1972-10-25,,,0.18657442927360535,0.010877082124352455,,,0.18824017026324627,0.011008585334878298,,,0.18657442927360535,0.010877082124352453,,,0.18824017026324627,0.011008585334878298,,,38400,3686400.0
1972-10-26,,,0.185325026512146,0.010964933782815933,,,0.18907324988609783,0.010964933782815933,,,0.185325026512146,0.010964933782815933,,,0.18657448514096217,0.010964933782815933,,,172800,153600.0
1972-10-27,,,0.18574154376983643,0.01100858859717846,,,0.18615813183809563,0.01100858859717846,,,0.18574154376983643,0.01100858859717846,,,0.18574154376983643,0.01100858859717846,,,76800,614400.0
1972-10-30,,,0.18867669999599457,0.010964933782815933,,,0.18867669999599457,0.011052782640160227,,,0.18699952259197744,0.010921278391896824,,,0.18699952259197744,0.011008588169862832,,,72000,3993600.0
1972-10-31,,,0.1895151287317276,0.01131579652428627,,,0.19035379383832393,0.011315796524286268,,,0.1882573613899693,0.011008594387818106,,,0.1886766171705554,0.011008594387818106,,,148800,2150400.0
1972-11-01,,,0.19119228422641754,0.011842343024909496,,,0.19119228422641754,0.011842343024909496,,,0.18951510774438343,0.011447292243729937,,,0.18951510774438343,0.011447292243729937,,,96000,6758400.0
1972-11-02,,,0.19119228422641754,0.011929652653634548,,,0.19286946070845165,0.012061694962773426,,,0.19119228422641754,0.011929652653634548,,,0.19119228422641754,0.011929652653634548,,,230400,2150400.0
1972-11-03,,,0.19203081727027893,0.01188600156456232,,,0.19286948237822743,0.01188600156456232,,,0.19203081727027893,0.011842347166570559,,,0.19203081727027893,0.01188600156456232,,,110400,4300800.0
1972-11-06,,,0.19119228422641754,0.01188600156456232,,,0.19286946070845165,0.01188600156456232,,,0.19119228422641754,0.01188600156456232,,,0.19203079569473103,0.01188600156456232,,,105600,460800.0
1972-11-08,,,0.19203081727027893,0.012017502449452877,,,0.19203081727027893,0.012061695914468285,,,0.1911923057077548,0.011929653594910971,,,0.1911923057077548,0.011929653594910971,,,96000,2150400.0
1972-11-09,,,0.19245009124279022,0.012017502449452877,,,0.19370785770196297,0.012017502449452877,,,0.19203068221108294,0.011929653594910971,,,0.19203068221108294,0.012017502449452877,,,124800,2457600.0
1972-11-10,,,0.1953851580619812,0.012017502449452877,,,0.1953851580619812,0.012017502449452877,,,0.1932887257448966,0.012017502449452877,,,0.1932887257448966,0.012017502449452877,,,201600,0.0
1972-11-13,,,0.19580434262752533,0.011973847635090351,,,0.19580434262752533,0.011973847635090351,,,0.1945464222764522,0.011885998776328623,,,0.19538508702562052,0.011973847635090351,,,57600,1228800.0
1972-11-14,,,0.19412726163864136,0.011842343024909496,,,0.19454651744563972,0.011929652794230356,,,0.19412726163864136,0.011842343024909496,,,0.19454651744563972,0.011929652794230356,,,52800,460800.0
1972-11-15,,,0.19496582448482513,0.011798153631389141,,,0.1953850800718085,0.011886002517803935,,,0.19370790417852174,0.011754499229896354,,,0.19412715976550513,0.011842348116311149,,,86400,1689600.0
1972-11-16,,,0.19454652070999146,0.011842343024909496,,,0.19496593006946097,0.011842343024909496,,,0.19454652070999143,0.011754494176263728,,,0.19496593006946097,0.0117981485589881,,,33600,1843200.0
1972-11-17,,,0.19454652070999146,0.011798153631389141,,,0.19538518588349416,0.011929657923169268,,,0.19328875326789194,0.011798153631389141,,,0.19454652070999143,0.011842348116311149,,,177600,4147200.0
1972-11-20,,,0.1932886689901352,0.011754498817026615,,,0.1941271802525937,0.011842347700355771,,,0.1932886689901352,0.011754498817026615,,,0.1941271802525937,0.011798153216986067,,,33600,460800.0
1972-11-21,,,0.19286946952342987,0.012017502449452877,,,0.19328872527674845,0.012017502449452877,,,0.19286946952342987,0.011666646110646346,,,0.19328872527674845,0.011754494965188251,,,158400,1689600.0
1972-11-22,,,0.19370804727077484,0.012017502449452877,,,0.1949659685063054,0.0121490056896491,,,0.19370804727077484,0.012017502449452877,,,0.19370804727077484,0.012017502449452877,,,163200,1382400.0
1972-11-24,,,0.19454652070999146,0.011973847635090351,,,0.19538518588349416,0.012061696493852078,,,0.1937080090819251,0.011973847635090351,,,0.1937080090819251,0.012017503026713837,,,76800,1075200.0
1972-11-27,,,0.19370804727077484,0.012280512601137161,,,0.19370804727077484,0.012280512601137161,,,0.1928695354773989,0.01192965618612198,,,0.19370804727077484,0.011973849660736542,,,144000,18739200.0
1972-11-28,,,0.19286946952342987,0.011929652653634548,,,0.193707981030067,0.012193199196465849,,,0.19286946952342987,0.011929652653634548,,,0.193707981030067,0.012193199196465849,,,182400,10444800.0
1972-11-29,,,0.19286946952342987,0.011403638869524002,,,0.19286946952342987,0.011842344072226276,,,0.19286946952342987,0.011403638869524004,,,0.19286946952342987,0.011842344072226276,,,4800,10752000.0
1972-11-30,,,0.19203081727027893,0.01131579652428627,,,0.19286948237822743,0.011315796524286268,,,0.19203081727027893,0.011272141108709386,,,0.19286948237822743,0.011315796524286268,,,316800,614400.0
1972-12-01,,,0.1932886689901352,0.011491484940052032,,,0.19370792462136446,0.011491484940052032,,,0.192030748551078,0.01135944164581851,,,0.192030748551078,0.01135944164581851,,,172800,4454400.0
1972-12-04,,,0.19286946952342987,0.011929652653634548,,,0.193707981030067,0.011929652653634548,,,0.19286946952342987,0.011578796342511369,,,0.19328872527674845,0.011578796342511369,,,67200,2918400.0
1972-12-05,,,0.19370804727077484,0.012105354107916355,,,0.19370804727077484,0.012105354107916355,,,0.19245027958071093,0.012105354107916355,,,0.1928695354773989,0.012105354107916355,,,72000,3993600.0
1972-12-06,,,0.19245009124279022,0.012105354107916355,,,0.19370785770196297,0.012105354107916355,,,0.19203068221108294,0.012061698708278107,,,0.19370785770196297,0.012105354107916355,,,153600,1228800.0
1972-12-07,,,0.1932886689901352,0.012017502449452877,,,0.1932886689901352,0.012105351303994783,,,0.192030748551078,0.012017502449452877,,,0.19245015772767668,0.012105351303994783,,,144000,1996800.0
1972-12-08,,,0.19245009124279022,0.011842343024909496,,,0.19328860221557206,0.012017501642876124,,,0.19203068221108294,0.011842343024909496,,,0.19328860221557206,0.012017501642876124,,,62400,29337600.0
1972-12-11,,,0.19286946952342987,0.011973847635090351,,,0.193707981030067,0.011973847635090351,,,0.19245021377011132,0.011929654167952108,,,0.19245021377011132,0.011929654167952108,,,86400,1075200.0
1972-12-12,,,0.19245009124279022,0.011842343024909496,,,0.19370785770196297,0.011885997407633868,,,0.19245009124279025,0.011842343024909496,,,0.19286934672918116,0.011885997407633868,,,216000,614400.0
1972-12-13,,,0.19286946952342987,0.011929652653634548,,,0.19286946952342987,0.011929652653634548,,,0.1920308044713786,0.011885997267552559,,,0.19245021377011132,0.011885997267552559,,,86400,307200.0
1972-12-14,,,0.19286946952342987,0.011973847635090351,,,0.1941272367833856,0.012017503026713837,,,0.19245021377011132,0.011973847635090351,,,0.19286946952342987,0.011973847635090351,,,172800,4915200.0
1972-12-15,,,0.19412726163864136,0.01206168532371521,,,0.19412726163864136,0.012105340674910162,,,0.19245023841064796,0.012017491897503804,,,0.1928694942176463,0.012017491897503804,,,110400,4608000.0
1972-12-18,,,0.19370804727077484,0.012017502449452877,,,0.1945465590641508,0.012061695914468285,,,0.1928695354773989,0.011973847059926379,,,0.19412730316746282,0.012061695914468285,,,52800,4608000.0
1972-12-19,,,0.19454652070999146,0.01206168532371521,,,0.19538518588349416,0.01206168532371521,,,0.19328875326789194,0.011973836546308852,,,0.1937080090819251,0.012017491897503804,,,124800,460800.0
1972-12-20,,,0.1953851580619812,0.012105354107916355,,,0.1953851580619812,0.012105354107916355,,,0.19412723725356465,0.011315792392877921,,,0.19454649300789867,0.012061698708278107,,,81600,614400.0
1972-12-21,,,0.19706225395202637,0.012017502449452877,,,0.19706225395202637,0.012061695914468285,,,0.19370805313157183,0.011973847059926379,,,0.19538523031453472,0.012061695914468285,,,96000,27187200.0
1972-12-22,,,0.19580434262752533,0.012105354107916355,,,0.19706210943323976,0.012105354107916355,,,0.1949658314237157,0.011973849833388069,,,0.19706210943323976,0.012017505233026316,,,76800,3686400.0
1972-12-26,,,0.19580434262752533,0.011929652653634548,,,0.19580434262752533,0.012236853578675738,,,0.19580434262752533,0.011929652653634548,,,0.19580434262752533,0.012105350348855416,,,14400,1843200.0
1972-12-27,,,0.19706225395202637,0.012017502449452877,,,0.19790091931624346,0.012017502449452877,,,0.19538523031453472,0.011842343819730157,,,0.19580448622390764,0.011929653594910971,,,168000,2304000.0
1972-12-29,,,0.20544785261154175,0.012105354107916355,,,0.20544785261154175,0.012105354107916355,,,0.19790079051820395,0.011929656358136278,,,0.19790079051820395,0.012017505233026316,,,182400,921600.0
1973-01-02,,,0.21047930419445038,0.012149004265666008,,,0.21047930419445038,0.012236853109911162,,,0.20796361591143075,0.012149004265666008,,,0.20796361591143075,0.012149004265666008,,,96000,1382400.0
1973-01-03,,,0.20880217850208282,0.012105354107916355,,,0.21215637918374847,0.012105354107916355,,,0.20880217850208282,0.012061698708278107,,,0.21047935561564812,0.012105354107916355,,,76800,2304000.0
1973-01-04,,,0.21047930419445038,0.01206168532371521,,,0.21047930419445038,0.01223684379964017,,,0.20838287170102945,0.01206168532371521,,,0.20880212749062815,0.012105340674910162,,,48000,5222400.0
1973-01-05,,,0.21006006002426147,0.012017502449452877,,,0.2108985716498409,0.012061695914468285,,,0.20838288322766674,0.011973847059926379,,,0.2104793158370512,0.012061695914468285,,,72000,4761600.0
1973-01-08,,,0.20796361565589905,0.011973847635090351,,,0.20964063881223324,0.012017503026713837,,,0.20796361565589905,0.011929654167952108,,,0.20964063881223324,0.012017503026713837,,,86400,1996800.0
1973-01-09,,,0.20796361565589905,0.011754498817026615,,,0.20796361565589905,0.011929657504147186,,,0.20796361565589905,0.011666649933697459,,,0.20796361565589905,0.011929657504147186,,,139200,10752000.0
1973-01-10,,,0.21047930419445038,0.011447292752563953,,,0.21047930419445038,0.011754494698752919,,,0.20922138328022685,0.011447292752563952,,,0.20922138328022685,0.011754494698752919,,,86400,3840000.0
1973-01-11,,,0.21383345127105713,0.011710837483406067,,,0.2146719626432648,0.011754492865133102,,,0.21005999655073326,0.011578795187439402,,,0.21047925223683708,0.011578795187439402,,,225600,3993600.0
1973-01-12,,,0.21383345127105713,0.011666648089885712,,,0.2163491389330696,0.011842345828776532,,,0.21383345127105716,0.011666648089885713,,,0.21383345127105716,0.011710841562398515,,,91200,5836800.0
1973-01-15,,,0.2155108004808426,0.011535147204995155,,,0.21551080048084262,0.011578802614725192,,,0.21383362284531626,0.011535147204995155,,,0.21383362284531626,0.011578802614725192,,,67200,1075200.0
1973-01-16,,,0.2163490206003189,0.011754498817026615,,,0.2163490206003189,0.011754498817026615,,,0.2142525897710595,0.01149149124657689,,,0.21551050968673735,0.011535145646536342,,,100800,10444800.0
1973-01-17,,,0.21173709630966187,0.011798153631389141,,,0.21718772930233332,0.011886002517803935,,,0.21131784047106333,0.011710843824531022,,,0.2163492176251363,0.011754499229896354,,,350400,1996800.0
1973-01-18,,,0.21215635538101196,0.011798153631389141,,,0.21257576477144666,0.011798153631389141,,,0.2104793320010641,0.011798153631389141,,,0.21173709953602501,0.011798153631389141,,,67200,0.0
1973-01-19,,,0.21215635538101196,0.011578795500099659,,,0.2129950206164336,0.01171083779963184,,,0.2104793320010641,0.011578795500099659,,,0.21215635538101196,0.01171083779963184,,,48000,1843200.0
1973-01-22,,,0.21425272524356842,0.011447292752563953,,,0.21425272524356842,0.011535141605114617,,,0.2129949580779069,0.011447292752563952,,,0.2129949580779069,0.011535141605114617,,,43200,921600.0
1973-01-23,,,0.21257565915584564,0.01105278916656971,,,0.21467193733927045,0.01149149463295805,,,0.21131773870041934,0.01105278916656971,,,0.2142526817025855,0.011447300136564854,,,216000,4608000.0
