Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
1962-01-02,0.6196067929267883,0.6320404079502107,0.6154623601527573,0.6216791676644685,432682
1962-01-03,0.6133900880813599,0.6164985913266673,0.6113178713475068,0.6164985913266673,296467
1962-01-04,0.606137216091156,0.6185707941235769,0.6009566542478606,0.613390113517258,368581
1962-01-05,0.5905953645706177,0.6071735773002397,0.5802341597591725,0.606137330138513,546862
1962-01-08,0.5895591974258423,0.5905952860991779,0.5719448982256047,0.5905952860991779,620978
1962-01-09,0.5926675796508789,0.5978483008010332,0.5854146808861719,0.589559273641368,466735
1962-01-10,0.5957763195037842,0.5988846267440677,0.5905955963022586,0.5926678143250135,392619
1962-01-11,0.5968121886253357,0.5968121886253357,0.5854146967956887,0.5957760997899021,326514
1962-01-12,0.5885226130485535,0.5978477601704961,0.5864504373078582,0.5968116327125025,338533
1962-01-15,0.5947396755218506,0.5968118917496057,0.5895589963956417,0.5895589963956417,424669
1962-01-16,0.5999205708503723,0.6019929465858899,0.5905954144742943,0.5947400075945883,278439
1962-01-17,0.5864506363868713,0.5988840513405566,0.5823060459726648,0.5988840513405566,428675
1962-01-18,0.5926675796508789,0.5926675796508789,0.5854146808861719,0.5864509676318571,296467
1962-01-19,0.5978484749794006,0.5978484749794006,0.5926677523198842,0.5926677523198842,266420
1962-01-22,0.5999205708503723,0.6071736286047296,0.5988844423641414,0.5988844423641414,284448
1962-01-23,0.5885226130485535,0.5978477601704961,0.5864504373078582,0.5978477601704961,456720
1962-01-24,0.5999205708503723,0.6019929465858899,0.5864510192924266,0.5885231970895178,320505
1962-01-25,0.5937038064002991,0.6040650497151516,0.5895592140639314,0.599920457378784,318502
1962-01-26,0.591631293296814,0.5947397566191303,0.5895590767864963,0.5937036681578057,202319
1962-01-29,0.5926675796508789,0.5947399552038405,0.5905953624486444,0.5916314908436026,204322
1962-01-30,0.6030290722846985,0.6092458831691542,0.5999206074609391,0.5999206074609391,356562
1962-01-31,0.6216791272163391,0.6216791272163391,0.6019926175623886,0.6030287058946525,376593
1962-02-01,0.6175345778465271,0.6247874737732606,0.6113177703216607,0.6216791689799931,514811
1962-02-02,0.6206435561180115,0.6206435561180115,0.6133904566955891,0.617535051004662,296467
