Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,C,CHTR,C,CHTR,C,CHTR,C,CHTR,C,CHTR
Date,,,,,,,,,,
1977-01-03,6.771459579467773,,6.771459579467773,,6.72819137310872,,6.72819137310872,,47952,
1977-01-04,6.793093681335449,,6.793093681335449,,6.749825472451482,,6.771459974615764,,34217,
1977-01-05,6.749826908111572,,6.7930951261985095,,6.728193196790487,,6.7930951261985095,,15422,
1977-01-06,6.706557750701904,,6.72819225443762,,6.6416558303840665,,6.72819225443762,,39036,
1977-01-07,6.728193283081055,,6.728193283081055,,6.641656845797332,,6.706558776037736,,20482,
1977-01-10,6.793093681335449,,6.8147281834997315,,6.728191765731798,,6.728191765731798,,42892,
1977-01-11,6.8147292137146,,6.836362923704755,,6.793094708279727,,6.793094708279727,,22169,
1977-01-12,6.8147292137146,,6.8147292137146,,6.728192782864545,,6.8147292137146,,34940,
1977-01-13,6.8579936027526855,,6.901261799055006,,6.8147262018947306,,6.8147262018947306,,34458,
1977-01-14,6.879628658294678,,6.901262360483591,,6.836360458472421,,6.857994160661335,,20723,
1977-01-17,6.728193283081055,,6.793095213321458,,6.684925064439193,,6.793095213321458,,33735,
1977-01-18,6.749826908111572,,6.749826908111572,,6.684924978703551,,6.728193196790487,,34217,
1977-01-19,6.771459579467773,,6.771459579467773,,6.706556872206916,,6.749825078565971,,19759,
1977-01-20,6.728193283081055,,6.814729720364777,,6.641656845797332,,6.771461501722916,,79518,
1977-01-21,6.728193283081055,,6.749826994679597,,6.663290955118263,,6.728193283081055,,19277,
1977-01-24,6.749826908111572,,6.749826908111572,,6.684924978703551,,6.728193196790487,,24096,
1977-01-25,6.793093681335449,,6.8147281834997315,,6.749825472451482,,6.749825472451482,,25060,
1977-01-26,6.728193283081055,,6.771461501722916,,6.706558776037736,,6.771461501722916,,22892,
1977-01-27,6.749826908111572,,6.749826908111572,,6.6632908696600825,,6.728193196790487,,26506,
1977-01-28,6.749826908111572,,6.749826908111572,,6.6632908696600825,,6.728193196790487,,26506,
1977-01-31,6.684924125671387,,6.728192338237068,,6.663290019388547,,6.728192338237068,,18072,
1977-02-01,6.728193283081055,,6.728193283081055,,6.684925064439193,,6.684925064439193,,20241,
1977-02-02,6.684924125671387,,6.749826046797576,,6.684924125671387,,6.728192338237068,,72048,
1977-02-03,6.684924125671387,,6.749826046797576,,6.620021806822866,,6.684924125671387,,186988,
1977-02-04,6.706557750701904,,6.74982596272868,,6.663289936397455,,6.684924042410843,,35663,
1977-02-07,6.728193283081055,,6.749826994679597,,6.684925064439193,,6.706558776037736,,20723,
1977-02-08,6.749826908111572,,6.771461414877424,,6.706558690024636,,6.728193196790487,,23614,
1977-02-09,6.706557750701904,,6.74982596272868,,6.684924042410843,,6.74982596272868,,17349,
1977-02-10,6.793093681335449,,6.793093681335449,,6.7065572635675155,,6.7065572635675155,,16386,
1977-02-11,6.771459579467773,,6.793093284925025,,6.72819137310872,,6.793093284925025,,24819,
1977-02-14,6.749826908111572,,6.771461414877424,,6.728193196790487,,6.771461414877424,,17349,
1977-02-15,6.749826908111572,,6.749826908111572,,6.706558690024636,,6.749826908111572,,16867,
1977-02-16,6.749826908111572,,6.771461414877424,,6.706558690024636,,6.749826908111572,,25301,
1977-02-17,6.728193283081055,,6.771461501722916,,6.728193283081055,,6.749826994679597,,22410,
1977-02-18,6.793093681335449,,6.793093681335449,,6.7065572635675155,,6.728191765731798,,26265,
1977-02-22,6.793093681335449,,6.793093681335449,,6.749825472451482,,6.793093681335449,,17590,
1977-02-23,6.8147292137146,,6.8147292137146,,6.771460998289572,,6.793094708279727,,44337,
1977-02-24,6.8147292137146,,6.8147292137146,,6.771460998289572,,6.8147292137146,,80723,
1977-02-25,6.749826908111572,,6.7930951261985095,,6.749826908111572,,6.7930951261985095,,18072,
1977-02-28,6.728193283081055,,6.793095213321458,,6.663290955118263,,6.749826994679597,,35181,
1977-03-01,6.749826908111572,,6.7930951261985095,,6.684924978703551,,6.728193196790487,,47229,
1977-03-02,6.8147292137146,,6.8147292137146,,6.749826492854699,,6.749826492854699,,36386,
1977-03-03,6.8147292137146,,6.8147292137146,,6.771460998289572,,6.8147292137146,,68434,
1977-03-04,6.8579936027526855,,6.8579936027526855,,6.793091706021388,,6.8147262018947306,,43614,
1977-03-07,6.8579936027526855,,6.8796280986260285,,6.8147262018947306,,6.8579936027526855,,21205,
1977-03-08,6.8147292137146,,6.901264849119938,,6.8147292137146,,6.85799663369491,,43614,
1977-03-09,6.793093681335449,,6.8147281834997315,,6.771459974615764,,6.8147281834997315,,21687,
1977-03-10,6.771459579467773,,6.814727785826827,,6.72819137310872,,6.793093284925025,,25542,
