Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,USB,VZ,WFC,WMT,XOM,USB,VZ,WFC,WMT,XOM,USB,VZ,WFC,WMT,XOM,USB,VZ,WFC,WMT,XOM,USB,VZ,WFC,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-16,,,,,0.09971114248037338,,,,,0.10016641658451715,,,,,0.09925581279738518,,,,,0.09948344984945706,,,,,816000
1962-02-19,,,,,0.10130465030670166,,,,,0.1017599799577013,,,,,0.09971113547530423,,,,,0.09971113547530423,,,,,1657600
1962-02-20,,,,,0.10175994783639908,,,,,0.1019875848006233,,,,,0.10084934440067923,,,,,0.10130461832912767,,,,,800000
1962-02-21,,,,,0.1001664325594902,,,,,0.10176000333583178,,,,,0.1001664325594902,,,,,0.10176000333583178,,,,,681600
1962-02-23,,,,,0.10039407014846802,,,,,0.10039407014846802,,,,,0.09948346621156841,,,,,0.1001664330589565,,,,,793600
1962-02-26,,,,,0.09971114248037338,,,,,0.10062174626750536,,,,,0.09971114248037338,,,,,0.10039405363658904,,,,,640000
1962-02-27,,,,,0.1006217673420906,,,,,0.10130467864133767,,,,,0.09971116336423846,,,,,0.09971116336423846,,,,,908800
1962-02-28,,,,,0.10084937512874603,,,,,0.10244294552151076,,,,,0.10062173809516248,,,,,0.10062173809516248,,,,,2131200
1962-03-01,,,,,0.10153239220380783,,,,,0.10176002935037878,,,,,0.10039409531321804,,,,,0.10084942518522745,,,,,899200
1962-03-02,,,,,0.1006217673420906,,,,,0.10176000841969178,,,,,0.1006217673420906,,,,,0.10153237131994276,,,,,838400
1962-03-05,,,,,0.1001664325594902,,,,,0.10062176231509634,,,,,0.1001664325594902,,,,,0.10062176231509634,,,,,1011200
1962-03-06,,,,,0.09993880987167358,,,,,0.1001664469928511,,,,,0.09971117275049605,,,,,0.1001664469928511,,,,,550400
1962-03-07,,,,,0.09948338568210602,,,,,0.10016635197664896,,,,,0.09902811187161646,,,,,0.09993871507140417,,,,,985600
1962-03-08,,,,,0.09788993746042252,,,,,0.09857284863445788,,,,,0.09720697070754128,,,,,0.09857284863445788,,,,,1190400
1962-03-09,,,,,0.09857282042503357,,,,,0.09880051299673051,,,,,0.09811754643929964,,,,,0.09811754643929964,,,,,825600
1962-03-12,,,,,0.09788993746042252,,,,,0.09811757451843431,,,,,0.09720697070754128,,,,,0.09811757451843431,,,,,611200
1962-03-13,,,,,0.09811755269765854,,,,,0.09834518970504517,,,,,0.09766222310405176,,,,,0.0978899156902719,,,,,656000
1962-03-14,,,,,0.09880056232213974,,,,,0.09880056232213974,,,,,0.09788995831722996,,,,,0.09811759542374299,,,,,681600
1962-03-15,,,,,0.10039407014846802,,,,,0.10062176281683309,,,,,0.09880055494303389,,,,,0.09880055494303389,,,,,1107200
1962-03-16,,,,,0.09993880987167358,,,,,0.1001664469928511,,,,,0.09925584292927972,,,,,0.1001664469928511,,,,,624000
1962-03-19,,,,,0.1001664325594902,,,,,0.10039406964786662,,,,,0.0992558286271312,,,,,0.09993879547111377,,,,,809600
1962-03-20,,,,,0.09902819246053696,,,,,0.10016643349186745,,,,,0.09857286270069247,,,,,0.10016643349186745,,,,,822400
1962-03-21,,,,,0.09880056232213974,,,,,0.09925583653516577,,,,,0.098572869636769,,,,,0.09902819942865276,,,,,764800
1962-03-22,,,,,0.09857282042503357,,,,,0.09902814998959748,,,,,0.09834518343216661,,,,,0.09880051299673051,,,,,633600
1962-03-23,,,,,0.09880056232213974,,,,,0.09880056232213974,,,,,0.098345232530256,,,,,0.098572869636769,,,,,768000
1962-03-26,,,,,0.09880056232213974,,,,,0.09902819942865276,,,,,0.098572869636769,,,,,0.09880056232213974,,,,,678400
1962-03-27,,,,,0.09880056232213974,,,,,0.09925583653516577,,,,,0.098345232530256,,,,,0.09880056232213974,,,,,694400
1962-03-28,,,,,0.09971114248037338,,,,,0.09993877953244527,,,,,0.0988005386932414,,,,,0.0988005386932414,,,,,688000
1962-03-29,,,,,0.09971114248037338,,,,,0.10016641658451715,,,,,0.09971114248037338,,,,,0.09971114248037338,,,,,604800
1962-03-30,,,,,0.09948338568210602,,,,,0.09971107816615939,,,,,0.09925574877686123,,,,,0.09971107816615939,,,,,809600
1962-04-02,,,,,0.09948338568210602,,,,,0.09993871507140417,,,,,0.09925574877686123,,,,,0.09948338568210602,,,,,716800
1962-04-03,,,,,0.09811755269765854,,,,,0.09948343032081185,,,,,0.09743458609666512,,,,,0.09948343032081185,,,,,931200
1962-04-04,,,,,0.09697932749986649,,,,,0.09811756829659306,,,,,0.0962963607902936,,,,,0.09811756829659306,,,,,1033600
1962-04-05,,,,,0.09743456542491913,,,,,0.09743456542491913,,,,,0.09561335859454681,,,,,0.09697929150673691,,,,,700800
1962-04-06,,,,,0.09697932749986649,,,,,0.09811756829659306,,,,,0.0967516348774473,,,,,0.09743460158702018,,,,,569600
1962-04-09,,,,,0.09515805542469025,,,,,0.09743453547345271,,,,,0.09515805542469025,,,,,0.09697926169522207,,,,,716800
1962-04-10,,,,,0.09697932749986649,,,,,0.09697932749986649,,,,,0.09470279032757101,,,,,0.09515811999356705,,,,,937600
1962-04-11,,,,,0.09697932749986649,,,,,0.09857284238374674,,,,,0.09697932749986649,,,,,0.09697932749986649,,,,,720000
1962-04-12,,,,,0.09584104269742966,,,,,0.09652400948947311,,,,,0.09584104269742966,,,,,0.09652400948947311,,,,,947200
1962-04-13,,,,,0.09697932749986649,,,,,0.09697932749986649,,,,,0.09538575703714389,,,,,0.09584103112429758,,,,,710400
1962-04-16,,,,,0.0967516154050827,,,,,0.09697930798167617,,,,,0.09584101183520231,,,,,0.09697930798167617,,,,,812800
1962-04-17,,,,,0.09811755269765854,,,,,0.09811755269765854,,,,,0.09629634548089845,,,,,0.09675161949567171,,,,,1110400
1962-04-18,,,,,0.09948338568210602,,,,,0.09948338568210602,,,,,0.09834514557707352,,,,,0.09834514557707352,,,,,1084800
1962-04-19,,,,,0.1006217673420906,,,,,0.1006217673420906,,,,,0.09948347068563337,,,,,0.09948347068563337,,,,,1385600
1962-04-23,,,,,0.10107697546482086,,,,,0.10107697546482086,,,,,0.10039400903319146,,,,,0.10062170156294775,,,,,1081600
1962-04-24,,,,,0.10107697546482086,,,,,0.10130461241575742,,,,,0.1008493385138843,,,,,0.10107697546482086,,,,,1104000
1962-04-25,,,,,0.10175994783639908,,,,,0.10175994783639908,,,,,0.10084934440067923,,,,,0.10107698136490345,,,,,1180800
1962-04-26,,,,,0.10039407014846802,,,,,0.10176000384324421,,,,,0.10039407014846802,,,,,0.10176000384324421,,,,,2009600
1962-04-27,,,,,0.09971114248037338,,,,,0.10084938331957724,,,,,0.0990281757453133,,,,,0.10039405363658904,,,,,1139200
1962-04-30,,,,,0.09743456542491913,,,,,0.09971110175229539,,,,,0.09743456542491913,,,,,0.09971110175229539,,,,,1222400
1962-05-01,,,,,0.09902819246053696,,,,,0.09902819246053696,,,,,0.09675165481902215,,,,,0.09743462166936198,,,,,1430400
1962-05-02,,,,,0.09993880987167358,,,,,0.09993880987167358,,,,,0.0990282058081022,,,,,0.0990282058081022,,,,,931200
1962-05-03,,,,,0.1001664325594902,,,,,0.10084939940347278,,,,,0.09993879547111377,,,,,0.09993879547111377,,,,,1155200
1962-05-04,,,,,0.1001664325594902,,,,,0.10039406964786662,,,,,0.09971115838273735,,,,,0.1001664325594902,,,,,940800
1962-05-07,,,,,0.09993880987167358,,,,,0.09993880987167358,,,,,0.09948348005045725,,,,,0.09993880987167358,,,,,534400
1962-05-08,,,,,0.09993880987167358,,,,,0.10062177681406743,,,,,0.09971117275049605,,,,,0.09993880987167358,,,,,1004800
1962-05-09,,,,,0.09943241626024246,,,,,0.0998927796173411,,,,,0.09897210909641294,,,,,0.0998927796173411,,,,,988800
1962-05-10,,,,,0.09828153997659683,,,,,0.0994323634684309,,,,,0.09805138651687788,,,,,0.0994323634684309,,,,,1475200
1962-05-11,,,,,0.09690055251121521,,,,,0.09851173987524833,,,,,0.09690055251121521,,,,,0.09828158630703382,,,,,1081600
1962-05-14,,,,,0.09621009975671768,,,,,0.09667040693118335,,,,,0.0932178783496092,,,,,0.09667040693118335,,,,,1987200
1962-05-15,,,,,0.09897205978631973,,,,,0.09966252018806122,,,,,0.09690051000137194,,,,,0.09690051000137194,,,,,1414400
1962-05-16,,,,,0.09897205978631973,,,,,0.0998927298485495,,,,,0.0985116966585843,,,,,0.09897205978631973,,,,,1091200
1962-05-17,,,,,0.09805140644311905,,,,,0.09897207666233494,,,,,0.09713073622390314,,,,,0.09897207666233494,,,,,803200
1962-05-18,,,,,0.09828153997659683,,,,,0.09828153997659683,,,,,0.09713071648476278,,,,,0.09805138651687788,,,,,643200
1962-05-21,,,,,0.09759107232093811,,,,,0.09759107232093811,,,,,0.09690055540242594,,,,,0.09759107232093811,,,,,576000
1962-05-22,,,,,0.09667039662599564,,,,,0.09782122063275091,,,,,0.0959798797446367,,,,,0.09759106707005273,,,,,752000
1962-05-23,,,,,0.09551957249641418,,,,,0.09644024293928742,,,,,0.09528941893401195,,,,,0.09644024293928742,,,,,1091200
1962-05-24,,,,,0.09597983211278915,,,,,0.09621004175450575,,,,,0.09528937176734893,,,,,0.095519525215829,,,,,1552000
1962-05-25,,,,,0.09390836209058762,,,,,0.09621006572864885,,,,,0.09298769187401322,,,,,0.09597985602956735,,,,,1446400
1962-05-28,,,,,0.08470164239406586,,,,,0.0920670026022455,,,,,0.08355081890984752,,,,,0.0920670026022455,,,,,4742400
1962-05-29,,,,,0.09367821365594864,,,,,0.09390836717423878,,,,,0.08355084072539348,,,,,0.08470166451009772,,,,,4502400
1962-05-31,,,,,0.09574974328279495,,,,,0.09621010668367638,,,,,0.09482907267430654,,,,,0.09482907267430654,,,,,3190400
1962-06-01,,,,,0.0941384807229042,,,,,0.09505915059841728,,,,,0.09390832730233337,,,,,0.09505915059841728,,,,,1750400
1962-06-04,,,,,0.09160676598548889,,,,,0.09367826108540867,,,,,0.09160676598548889,,,,,0.09367826108540867,,,,,2537600
1962-06-05,,,,,0.0934479832649231,,,,,0.09390828992284317,,,,,0.09091612806674068,,,,,0.09160664424682813,,,,,1625600
1962-06-06,,,,,0.0948290154337883,,,,,0.09551953202166485,,,,,0.09344803845127572,,,,,0.09344803845127572,,,,,1430400
1962-06-07,,,,,0.0952894389629364,,,,,0.09551959257371472,,,,,0.09459892193732536,,,,,0.09482907554810366,,,,,784000
1962-06-08,,,,,0.09459890425205231,,,,,0.09551957471632223,,,,,0.09459890425205231,,,,,0.09528942114857117,,,,,774400
1962-06-11,,,,,0.09390836209058762,,,,,0.094829032307162,,,,,0.09390836209058762,,,,,0.09459887880133104,,,,,1174400
1962-06-12,,,,,0.09137649089097977,,,,,0.09367819417498836,,,,,0.09137649089097977,,,,,0.09367819417498836,,,,,1932800
1962-06-13,,,,,0.09160676598548889,,,,,0.09275759035285742,,,,,0.09114640252257226,,,,,0.09137655615738957,,,,,1433600
1962-06-14,,,,,0.09045581519603729,,,,,0.09229715523154562,,,,,0.09022566173990834,,,,,0.0916066948631588,,,,,1552000
1962-06-15,,,,,0.09206707775592804,,,,,0.09206707775592804,,,,,0.09022573620080948,,,,,0.09045588984687811,,,,,1817600
1962-06-18,,,,,0.09252738952636719,,,,,0.09275754304379948,,,,,0.09137650955269905,,,,,0.09206702629824925,,,,,1219200
1962-06-19,,,,,0.09183688461780548,,,,,0.09252740145235741,,,,,0.09183688461780548,,,,,0.09252740145235741,,,,,819200
1962-06-20,,,,,0.09137649089097977,,,,,0.09206700749550653,,,,,0.09137649089097977,,,,,0.09183685402507824,,,,,784000
1962-06-21,,,,,0.09068604558706284,,,,,0.09183686932416166,,,,,0.09045583588504208,,,,,0.09137650611337139,,,,,1094400
1962-06-22,,,,,0.08976536989212036,,,,,0.09045583037638062,,,,,0.08953516020411913,,,,,0.09045583037638062,,,,,1174400
1962-06-25,,,,,0.08930499851703644,,,,,0.08930499851703644,,,,,0.08792402148195103,,,,,0.08930499851703644,,,,,2118400
1962-06-26,,,,,0.08884461969137192,,,,,0.09160662772022497,,,,,0.08884461969137192,,,,,0.08930492626624884,,,,,1296000
1962-06-27,,,,,0.08999545127153397,,,,,0.08999545127153397,,,,,0.0888446285266987,,,,,0.0888446285266987,,,,,892800
1962-06-28,,,,,0.09183688461780548,,,,,0.09183688461780548,,,,,0.09022569740160453,,,,,0.09022569740160453,,,,,1459200
1962-06-29,,,,,0.09206707775592804,,,,,0.09229723140199667,,,,,0.09137656062443739,,,,,0.09183692410985941,,,,,1196800
1962-07-02,,,,,0.09229721128940582,,,,,0.09252742107859394,,,,,0.09160675050165903,,,,,0.09206705769349023,,,,,668800
1962-07-03,,,,,0.09206707775592804,,,,,0.09252744124135005,,,,,0.09137656062443739,,,,,0.09229723140199667,,,,,1142400
1962-07-05,,,,,0.09252738952636719,,,,,0.09298769656123175,,,,,0.09229717981568154,,,,,0.09229717981568154,,,,,848000
1962-07-06,,,,,0.09252738952636719,,,,,0.09275754304379948,,,,,0.09160671926338469,,,,,0.09252738952636719,,,,,896000
1962-07-09,,,,,0.09252738952636719,,,,,0.09275754304379948,,,,,0.09206702629824925,,,,,0.09252738952636719,,,,,1126400
1962-07-10,,,,,0.0941384807229042,,,,,0.0941384807229042,,,,,0.0929876574268203,,,,,0.0929876574268203,,,,,3619200
1962-07-11,,,,,0.0952894389629364,,,,,0.0952894389629364,,,,,0.0939084049117143,,,,,0.0941385585224926,,,,,892800
1962-07-12,,,,,0.09551957249641418,,,,,0.09597987962121864,,,,,0.0950592091783454,,,,,0.09528941893401195,,,,,1132800
1962-07-13,,,,,0.09551957249641418,,,,,0.0957497260588164,,,,,0.09482905561594317,,,,,0.09551957249641418,,,,,611200
1962-07-16,,,,,0.09574974328279495,,,,,0.09574974328279495,,,,,0.09482907267430654,,,,,0.09551958967899146,,,,,684800
1962-07-17,,,,,0.09436870366334915,,,,,0.0959798340280968,,,,,0.09436870366334915,,,,,0.09574968057502395,,,,,784000
1962-07-18,,,,,0.09436870366334915,,,,,0.09505916402256773,,,,,0.09321782401150958,,,,,0.09436870366334915,,,,,931200
1962-07-19,,,,,0.0948290154337883,,,,,0.09551953202166485,,,,,0.09459886196890963,,,,,0.09459886196890963,,,,,640000
1962-07-20,,,,,0.09505907446146011,,,,,0.09551943712710696,,,,,0.09459876798899795,,,,,0.09482892122522903,,,,,595200
1962-07-23,,,,,0.09505907446146011,,,,,0.09574959036333805,,,,,0.09505907446146011,,,,,0.09505907446146011,,,,,579200
1962-07-24,,,,,0.0952894389629364,,,,,0.09551959257371472,,,,,0.09482907554810366,,,,,0.09505922915888196,,,,,419200
1962-07-25,,,,,0.09551957249641418,,,,,0.09551957249641418,,,,,0.0950592091783454,,,,,0.09528941893401195,,,,,470400
1962-07-26,,,,,0.09574974328279495,,,,,0.09597989688659844,,,,,0.09528943607518797,,,,,0.09551958967899146,,,,,745600
1962-07-27,,,,,0.09551957249641418,,,,,0.09597987962121864,,,,,0.09551957249641418,,,,,0.0957497260588164,,,,,403200
1962-07-30,,,,,0.09597983211278915,,,,,0.09621004175450575,,,,,0.095519525215829,,,,,0.095519525215829,,,,,595200
1962-07-31,,,,,0.09644021838903427,,,,,0.09667037189284759,,,,,0.0959798551881576,,,,,0.0959798551881576,,,,,784000
1962-08-01,,,,,0.09574974328279495,,,,,0.09644026028747987,,,,,0.09574974328279495,,,,,0.09644026028747987,,,,,672000
1962-08-02,,,,,0.09644021838903427,,,,,0.09667037189284759,,,,,0.09574970168434428,,,,,0.09574970168434428,,,,,745600
1962-08-03,,,,,0.09667039662599564,,,,,0.09667039662599564,,,,,0.0959798797446367,,,,,0.09644024306329746,,,,,518400
1962-08-06,,,,,0.09574974328279495,,,,,0.09667041389128336,,,,,0.09551958967899146,,,,,0.09667041389128336,,,,,704000
1962-08-07,,,,,0.0952894389629364,,,,,0.09574974618449301,,,,,0.0952894389629364,,,,,0.09574974618449301,,,,,643200
1962-08-08,,,,,0.09617418795824051,,,,,0.09640709791512599,,,,,0.09500986558330295,,,,,0.09640709791512599,,,,,768000
1962-08-09,,,,,0.0966399684548378,,,,,0.09710567474788374,,,,,0.09640711530831482,,,,,0.09640711530831482,,,,,646400
1962-08-10,,,,,0.0966399684548378,,,,,0.09733858474678944,,,,,0.09640711530831482,,,,,0.0966399684548378,,,,,585600
1962-08-13,,,,,0.0966399684548378,,,,,0.09687282160136076,,,,,0.09617420530940912,,,,,0.0966399684548378,,,,,502400
1962-08-14,,,,,0.09687285870313644,,,,,0.09710571193884093,,,,,0.09617424214361847,,,,,0.09664000546743194,,,,,726400
1962-08-15,,,,,0.09687285870313644,,,,,0.09733862202694991,,,,,0.09687285870313644,,,,,0.09687285870313644,,,,,560000
1962-08-16,,,,,0.09710568934679031,,,,,0.0973385993807118,,,,,0.09663998298372989,,,,,0.0968728361652601,,,,,704000
1962-08-17,,,,,0.0975714772939682,,,,,0.09780433053452041,,,,,0.09710571396045813,,,,,0.09710571396045813,,,,,684800
1962-08-20,,,,,0.09803720563650131,,,,,0.09850296907387251,,,,,0.09757149905154847,,,,,0.09757149905154847,,,,,934400
1962-08-21,,,,,0.09827009588479996,,,,,0.09850294913013094,,,,,0.09780433254173115,,,,,0.09803718578706214,,,,,870400
1962-08-22,,,,,0.09827009588479996,,,,,0.09850294913013094,,,,,0.09780433254173115,,,,,0.09827009588479996,,,,,857600
1962-08-23,,,,,0.0975714772939682,,,,,0.09827009386803048,,,,,0.097338624053416,,,,,0.09827009386803048,,,,,902400
1962-08-24,,,,,0.09710568934679031,,,,,0.0973385993807118,,,,,0.0968728361652601,,,,,0.0973385993807118,,,,,979200
1962-08-27,,,,,0.09733863919973373,,,,,0.09757149247651892,,,,,0.09664002251696364,,,,,0.09710572907053402,,,,,537600
1962-08-28,,,,,0.0966399684548378,,,,,0.09733858474678944,,,,,0.09640711530831482,,,,,0.09733858474678944,,,,,486400
1962-08-29,,,,,0.09687285870313644,,,,,0.09687285870313644,,,,,0.09640715223172745,,,,,0.09664000546743194,,,,,368000
1962-08-30,,,,,0.09687285870313644,,,,,0.09710571193884093,,,,,0.09664000546743194,,,,,0.09687285870313644,,,,,502400
1962-08-31,,,,,0.09687285870313644,,,,,0.09687285870313644,,,,,0.09640715223172745,,,,,0.09687285870313644,,,,,422400
1962-09-04,,,,,0.0966399684548378,,,,,0.09733858474678944,,,,,0.09640711530831482,,,,,0.09687282160136076,,,,,438400
1962-09-05,,,,,0.0966399684548378,,,,,0.09687282160136076,,,,,0.09640711530831482,,,,,0.0966399684548378,,,,,400000
1962-09-06,,,,,0.09640726447105408,,,,,0.09687297148464877,,,,,0.09617435411178604,,,,,0.09664011797785142,,,,,473600
1962-09-07,,,,,0.09687285870313644,,,,,0.09710571193884093,,,,,0.09664000546743194,,,,,0.09664000546743194,,,,,704000
1962-09-10,,,,,0.09710568934679031,,,,,0.09710568934679031,,,,,0.09663998298372989,,,,,0.0968728361652601,,,,,380800
1962-09-11,,,,,0.09733863919973373,,,,,0.09733863919973373,,,,,0.09687287579374883,,,,,0.09710572907053402,,,,,672000
1962-09-12,,,,,0.09827009588479996,,,,,0.09850294913013094,,,,,0.09733862605106919,,,,,0.09733862605106919,,,,,921600
1962-09-13,,,,,0.09827009588479996,,,,,0.09873580237546192,,,,,0.09803718578706214,,,,,0.09827009588479996,,,,,624000
1962-09-14,,,,,0.0985030010342598,,,,,0.0985030010342598,,,,,0.09827014766623152,,,,,0.09827014766623152,,,,,480000
1962-09-17,,,,,0.0985030010342598,,,,,0.09873585440228806,,,,,0.0985030010342598,,,,,0.0985030010342598,,,,,563200
1962-09-18,,,,,0.09896866232156754,,,,,0.09943442569617132,,,,,0.09850295579937443,,,,,0.09850295579937443,,,,,931200
1962-09-19,,,,,0.09873583167791367,,,,,0.09943444847364634,,,,,0.09873583167791367,,,,,0.09896868499234998,,,,,454400
1962-09-20,,,,,0.09943442791700363,,,,,0.09966728118330088,,,,,0.09873581126569994,,,,,0.09873581126569994,,,,,688000
1962-09-21,,,,,0.09873583167791367,,,,,0.09943444847364634,,,,,0.09827012504904102,,,,,0.09943444847364634,,,,,940800
1962-09-24,,,,,0.09733863919973373,,,,,0.0985029624360742,,,,,0.09733863919973373,,,,,0.0985029624360742,,,,,764800
1962-09-25,,,,,0.09640726447105408,,,,,0.09710582499144613,,,,,0.09617435411178604,,,,,0.09710582499144613,,,,,851200
1962-09-26,,,,,0.09500991553068161,,,,,0.09710570827781664,,,,,0.09500991553068161,,,,,0.09640714859703986,,,,,598400
1962-09-27,,,,,0.09500991553068161,,,,,0.0952427687576072,,,,,0.09477706230375602,,,,,0.09500991553068161,,,,,659200
1962-09-28,,,,,0.09594137966632843,,,,,0.09687284937182677,,,,,0.0950099099608301,,,,,0.0950099099608301,,,,,569600
1962-10-01,,,,,0.0954756811261177,,,,,0.09640715090855591,,,,,0.09500991780869675,,,,,0.09594138759113495,,,,,486400
1962-10-02,,,,,0.09500991553068161,,,,,0.09570853206386074,,,,,0.09500991553068161,,,,,0.09547567883693514,,,,,793600
1962-10-03,,,,,0.09594137966632843,,,,,0.09663999615855194,,,,,0.09524276317410493,,,,,0.09524276317410493,,,,,624000
1962-10-04,,,,,0.0966399684548378,,,,,0.0966399684548378,,,,,0.09570849901636318,,,,,0.09594135216288614,,,,,563200
1962-10-05,,,,,0.0975714772939682,,,,,0.0975714772939682,,,,,0.09687286071990592,,,,,0.09687286071990592,,,,,643200
1962-10-08,,,,,0.09780430048704147,,,,,0.09780430048704147,,,,,0.09733859414901158,,,,,0.09757144731802653,,,,,390400
1962-10-09,,,,,0.0985030010342598,,,,,0.0985030010342598,,,,,0.0975715307097099,,,,,0.09780438407773817,,,,,486400
1962-10-10,,,,,0.09827009588479996,,,,,0.0989686556207929,,,,,0.09827009588479996,,,,,0.09850294913013094,,,,,601600
1962-10-11,,,,,0.09803720563650131,,,,,0.09850296907387251,,,,,0.09780435234402489,,,,,0.09827011578139609,,,,,460800
1962-10-12,,,,,0.09733863919973373,,,,,0.098270109159289,,,,,0.09733863919973373,,,,,0.0980371990300893,,,,,288000
1962-10-15,,,,,0.09827009588479996,,,,,0.09827009588479996,,,,,0.09687286270800038,,,,,0.09733862605106919,,,,,560000
1962-10-16,,,,,0.0985030010342598,,,,,0.09873585440228806,,,,,0.09803723744576645,,,,,0.09827014766623152,,,,,572800
1962-10-17,,,,,0.09827009588479996,,,,,0.09827009588479996,,,,,0.09757147929640017,,,,,0.09827009588479996,,,,,892800
1962-10-18,,,,,0.09733863919973373,,,,,0.0985029624360742,,,,,0.09733863919973373,,,,,0.098270109159289,,,,,592000
1962-10-19,,,,,0.09640726447105408,,,,,0.09803729587110621,,,,,0.09594150060498868,,,,,0.09733873535071416,,,,,588800
1962-10-22,,,,,0.09431131929159164,,,,,0.09733863930265824,,,,,0.09431131929159164,,,,,0.09640716934211803,,,,,1004800
