Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,CL,CMCSA,COF,CL,CMCSA,COF,CL,CMCSA,COF,CL,CMCSA,COF,CL,CMCSA,COF
Date,,,,,,,,,,,,,,,
1973-05-02,0.4406404197216034,,,0.4406404197216034,,,0.4331816976358951,,,0.4331816976358951,,,672000,,
1973-05-03,0.44178763031959534,,,0.44350898615701917,,,0.4303126951533788,,,0.4406401998370599,,,739200,,
1973-05-04,0.4406404197216034,,,0.4469517107521952,,,0.43834534749764487,,,0.4417878507767199,,,1339200,,
1973-05-07,0.43834546208381653,,,0.4440830390866876,,,0.43719803072875446,,,0.44064053490772104,,,316800,,
1973-05-08,0.4377720057964325,,,0.43834572181390363,,,0.429165845306555,,,0.43834572181390363,,,619200,,
1973-05-09,0.436050683259964,,,0.44064061967699236,,,0.436050683259964,,,0.4377718306236668,,,508800,,
1973-05-10,0.436050683259964,,,0.43834554641156775,,,0.43432932578244027,,,0.436050683259964,,,307200,,
1973-05-11,0.436050683259964,,,0.43834554641156775,,,0.4349030415703412,,,0.436050683259964,,,451200,,
1973-05-14,0.42973896861076355,,,0.43719768677833476,,,0.42973896861076355,,,0.4360502563259746,,,657600,,
1973-05-15,0.431460440158844,,,0.43375551291058123,,,0.4280179360881251,,,0.42973929318037146,,,830400,,
1973-05-16,0.431460440158844,,,0.4349029442295629,,,0.4280179360881251,,,0.431460440158844,,,331200,,
1973-05-17,0.4280177354812622,,,0.43146023793852084,,,0.4280177354812622,,,0.43146023793852084,,,619200,,
1973-05-18,0.4205591380596161,,,0.4257229983111736,,,0.4199854225013845,,,0.4257229983111736,,,604800,,
1973-05-21,0.4131002724170685,,,0.4176902054060368,,,0.41137912633882934,,,0.4176902054060368,,,1022400,,
1973-05-22,0.41711631417274475,,,0.41998509987387256,,,0.41539516882021327,,,0.41539516882021327,,,1099200,,
1973-05-23,0.4131002724170685,,,0.41424770313589454,,,0.41195284169824237,,,0.41424770313589454,,,768000,,
1973-05-24,0.4021995961666107,,,0.4062158192475241,,,0.39818337308569735,,,0.4062158192475241,,,1483200,,
1973-05-25,0.4050680100917816,,,0.40621544130047527,,,0.38957663820564936,,,0.40219922195629393,,,3124800,,
1973-05-29,0.40564173460006714,,,0.4096579540324055,,,0.40277294640160877,,,0.4050680189831271,,,1756800,,
